,name,code,2016 매출,2017 매출,2018 매출,2019 매출,2020 매출,매출 증가 Check,2016 영업이익,2017 영업이익,2018 영업이익,2019 영업이익,2020 영업이익,영업이익 Check,영업이익 증가 Check,2016 ROE,2017 ROE,2018 ROE,2019 ROE,2020 ROE,ROE 평균 check,2016 배당금,2017 배당금,2018 배당금,2019 배당금,2020 배당금,배당금증가 Check,현금배당수익률,배당 checker,Unnamed: 1_level_1 매출,Unnamed: 1_level_1 영업이익,Unnamed: 1_level_1 ROE,Unnamed: 1_level_1 배당금,Unnamed: 2_level_1 매출,Unnamed: 3_level_1 매출,Unnamed: 2_level_1 영업이익,Unnamed: 3_level_1 영업이익,Unnamed: 2_level_1 ROE,Unnamed: 3_level_1 ROE,error code,2021 매출,2021 영업이익,2021 ROE,2021 배당금,Unnamed: 2_level_1 배당금,Unnamed: 4_level_1 매출,Unnamed: 5_level_1 매출,Unnamed: 4_level_1 영업이익,Unnamed: 5_level_1 영업이익,Unnamed: 4_level_1 ROE,Unnamed: 5_level_1 ROE,2015 매출,2015 영업이익,2015 ROE,2015 배당금
610,HDC아이콘트롤스,039570,1889.0,2640.0,2720.0,2524.0,2604.0,CHECK,132.0,148.0,147.0,130.0,153.0,True,False,11.25,12.75,11.99,-3.13,9.42,False,150.0,250.0,350.0,350.0,400.0,True,3.81,True,,,,,,,,,,,,,,,,,,,,,,,,,,
611,JW중외제약,001060,4675.0,5029.0,5372.0,5113.0,5473.0,CHECK,245.0,217.0,216.0,-190.0,-13.0,False,False,-4.36,-0.27,3.03,-10.31,-6.97,False,222.0,249.0,301.0,307.0,316.0,True,0.9,False,,,,,,,,,,,,,,,,,,,,,,,,,,
612,KC코트렐,119650,1793.0,1685.0,1820.0,3006.0,3279.0,CHECK,60.0,35.0,37.0,85.0,-447.0,False,False,1.43,9.26,5.41,2.52,-148.07,False,37.0,93.0,75.0,28.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
613,SBS,034120,8291.0,7732.0,9140.0,8177.0,8603.0,CHECK,-77.0,187.0,51.0,126.0,691.0,False,False,-0.09,2.74,0.87,3.45,-12.32,False,0.0,250.0,0.0,150.0,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
614,SBS미디어홀딩스,101060,5045.0,4219.0,2316.0,1756.0,1654.0,False,214.0,-43.0,18.0,-58.0,-59.0,False,False,1.85,0.7,1.62,-16.34,-11.93,False,25.0,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
615,SG글로벌,001380,1415.0,1433.0,1345.0,930.0,851.0,False,36.0,-18.0,52.0,48.0,48.0,False,False,-1.12,0.29,2.59,0.59,-1.79,False,0.0,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
616,SHD,001770,702.0,613.0,716.0,741.0,773.0,CHECK,6.0,36.0,32.0,10.0,2.0,True,False,1.46,5.81,6.73,2.83,1.42,False,250.0,100.0,100.0,100.0,100.0,False,0.49,False,,,,,,,,,,,,,,,,,,,,,,,,,,
617,SH에너지화학,002360,2184.0,1881.0,1836.0,1409.0,936.0,False,241.0,142.0,21.0,-31.0,-79.0,False,False,18.66,9.21,2.21,-2.84,-7.29,False,55.0,43.0,23.0,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
618,SK,034730,827299.0,906128.0,1001616.0,978115.0,818201.0,False,52808.0,57450.0,46838.0,37359.0,-1645.0,False,False,5.96,12.53,14.88,4.3,1.11,False,3700.0,4000.0,5000.0,5000.0,7000.0,True,2.91,True,,,,,,,,,,,,,,,,,,,,,,,,,,
619,SK가스,018670,52715.0,63589.0,68592.0,49311.0,44123.0,False,1976.0,977.0,1030.0,1896.0,1902.0,True,False,13.11,7.07,3.9,9.85,14.91,False,2502.0,2526.0,2943.0,2971.0,4000.0,True,3.83,True,,,,,,,,,,,,,,,,,,,,,,,,,,
620,SK리츠,395400,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 99, in checker
    roe_average = round(sum(roe) / len(roe), 2)
ZeroDivisionError: division by zero
",,,,,,,,,,,,,,,
621,SK텔레콤,017670,170918.0,175200.0,168740.0,177407.0,186247.0,CHECK,15357.0,15366.0,12018.0,11082.0,13493.0,True,False,10.74,15.38,15.52,3.91,6.44,True,10000.0,10000.0,10000.0,10000.0,10000.0,True,4.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,
622,STX중공업,071970,4165.0,1852.0,2148.0,2540.0,2480.0,False,-2832.0,4.0,-146.0,-107.0,23.0,False,False,284.67,-315.77,-68.98,-24.22,0.73,False,0.0,0.0,0.0,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
623,YG PLUS,037270,704.0,725.0,936.0,1136.0,1071.0,CHECK,-68.0,-71.0,17.0,33.0,14.0,False,False,-4.01,-8.2,-0.15,-3.48,-6.94,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
624,국제약품,002720,1207.0,1233.0,1077.0,1111.0,1304.0,CHECK,40.0,26.0,33.0,56.0,60.0,True,False,1.14,1.62,3.21,-7.35,3.35,False,9.0,9.0,28.0,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
625,금양,001570,1687.0,1804.0,2054.0,1727.0,1762.0,False,121.0,131.0,135.0,92.0,60.0,True,False,-44.99,41.19,29.84,-14.85,-5.36,False,0.0,0.0,80.0,0.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
626,금호타이어,073240,29472.0,28764.0,25587.0,23692.0,21707.0,False,1118.0,-1642.0,-982.0,574.0,-45.0,False,False,-2.51,-13.0,-16.43,-3.29,-6.74,False,0.0,0.0,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
627,넥센타이어,002350,18947.0,19648.0,19840.0,20223.0,16981.0,False,2480.0,1854.0,1824.0,2074.0,394.0,True,False,15.66,9.88,7.5,7.94,-1.08,False,100.0,100.0,100.0,105.0,105.0,True,1.7,False,,,,,,,,,,,,,,,,,,,,,,,,,,
628,녹십자홀딩스,005250,13545.0,14655.0,15487.0,14936.0,17193.0,CHECK,993.0,1120.0,493.0,667.0,707.0,True,False,6.27,5.47,2.28,0.37,19.74,False,300.0,300.0,250.0,325.0,500.0,False,1.2,False,,,,,,,,,,,,,,,,,,,,,,,,,,
629,농심홀딩스,072710,4978.0,4966.0,5432.0,5367.0,5836.0,CHECK,869.0,471.0,411.0,413.0,740.0,True,False,9.81,4.78,5.32,4.03,7.23,False,2000.0,2000.0,2000.0,2000.0,2000.0,True,2.58,True,,,,,,,,,,,,,,,,,,,,,,,,,,
630,다스코,058730,1571.0,2232.0,2408.0,2162.0,2245.0,CHECK,158.0,211.0,194.0,31.0,-72.0,False,False,13.08,16.59,14.67,1.51,-6.54,False,200.0,250.0,200.0,0.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
631,다이나믹디자인,145210,2043.0,1654.0,1208.0,994.0,768.0,False,55.0,-42.0,-270.0,-105.0,-98.0,False,False,-15.94,-39.04,-93.07,-22.79,-90.21,False,32.0,0.0,0.0,0.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
632,대웅제약,069620,8839.0,9603.0,10314.0,11134.0,10554.0,CHECK,259.0,390.0,276.0,447.0,170.0,True,False,5.51,6.2,-2.99,4.34,2.38,False,600.0,600.0,600.0,600.0,600.0,True,0.36,False,,,,,,,,,,,,,,,,,,,,,,,,,,
633,대한유화,006650,15964.0,17794.0,25540.0,20743.0,18827.0,False,3430.0,2842.0,3188.0,1138.0,1702.0,True,False,23.51,15.53,16.22,6.11,6.93,True,4000.0,4000.0,4000.0,2500.0,3000.0,False,1.3,False,,,,,,,,,,,,,,,,,,,,,,,,,,
634,더블유게임즈,192080,1556.0,3193.0,4830.0,5138.0,6582.0,True,449.0,810.0,1358.0,1546.0,1942.0,True,True,,9.04,19.02,18.93,16.94,True,650.0,350.0,350.0,350.0,350.0,False,0.58,False,,,,,,,,,,,,,,,,,,,,,,,,,,
635,덕성,004830,1038.0,1007.0,837.0,867.0,1177.0,CHECK,34.0,18.0,-23.0,5.0,56.0,False,False,4.55,0.8,-3.16,0.29,5.61,False,45.0,20.0,20.0,20.0,45.0,False,0.57,False,,,,,,,,,,,,,,,,,,,,,,,,,,
636,도화엔지니어링,002150,3247.0,3990.0,4025.0,5161.0,5749.0,True,149.0,165.0,173.0,271.0,240.0,True,False,0.55,,5.69,6.93,7.0,False,170.0,190.0,220.0,250.0,280.0,True,3.44,True,,,,,,,,,,,,,,,,,,,,,,,,,,
637,동방아그로,007590,1158.0,1202.0,1211.0,1246.0,1295.0,True,61.0,67.0,68.0,78.0,93.0,True,True,4.71,4.63,4.69,4.79,4.84,False,250.0,250.0,250.0,250.0,370.0,True,5.78,True,,,,,,,,,,,,,,,,,,,,,,,,,,
638,동서,026960,5138.0,5591.0,5635.0,5054.0,4930.0,False,456.0,477.0,432.0,416.0,451.0,True,False,10.37,10.21,9.39,10.53,8.61,False,670.0,700.0,700.0,700.0,700.0,True,2.06,True,,,,,,,,,,,,,,,,,,,,,,,,,,
639,동성케미컬,102260,8529.0,8273.0,8131.0,8498.0,8821.0,CHECK,650.0,37.0,78.0,518.0,612.0,True,False,13.35,3.32,-1.11,2.0,2.39,False,200.0,200.0,200.0,200.0,250.0,True,5.06,True,,,,,,,,,,,,,,,,,,,,,,,,,,
640,동양,001520,4399.0,4831.0,5297.0,5391.0,6031.0,True,77.0,68.0,7.0,-201.0,-153.0,False,False,2.67,1.9,0.39,-0.05,-2.92,False,50.0,50.0,50.0,40.0,40.0,False,3.36,True,,,,,,,,,,,,,,,,,,,,,,,,,,
641,동양생명,082640,74295.0,71397.0,57869.0,62540.0,69490.0,CHECK,-298.0,2466.0,668.0,1142.0,1776.0,False,False,0.78,9.12,2.23,4.73,4.52,False,200.0,360.0,100.0,230.0,220.0,False,6.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,
642,디아이,003160,1097.0,1522.0,1960.0,1095.0,1623.0,CHECK,55.0,115.0,215.0,-65.0,55.0,False,False,0.9,15.19,7.86,0.48,4.13,False,50.0,100.0,50.0,50.0,100.0,False,2.09,True,,,,,,,,,,,,,,,,,,,,,,,,,,
643,디와이,013570,7234.0,8223.0,8910.0,8543.0,7894.0,False,363.0,454.0,463.0,441.0,417.0,True,False,4.54,6.19,1.75,4.73,-3.39,False,140.0,120.0,150.0,150.0,100.0,False,2.21,True,,,,,,,,,,,,,,,,,,,,,,,,,,
644,롯데정밀화학,004000,11107.0,11595.0,13717.0,13113.0,12636.0,CHECK,298.0,1111.0,2107.0,1897.0,1392.0,True,False,-3.83,7.74,16.72,11.73,12.65,False,300.0,800.0,1700.0,1700.0,1500.0,False,2.72,True,,,,,,,,,,,,,,,,,,,,,,,,,,
645,롯데푸드,002270,17624.0,18186.0,18108.0,17880.0,17188.0,False,798.0,662.0,676.0,495.0,444.0,True,False,6.34,11.82,6.31,5.41,,False,6000.0,22000.0,15000.0,12000.0,12000.0,False,3.62,True,,,,,,,,,,,,,,,,,,,,,,,,,,
646,만도,204320,58664.0,56847.0,56648.0,59819.0,55635.0,False,3050.0,835.0,1974.0,2186.0,887.0,True,False,14.32,0.34,7.64,7.55,0.37,False,1000.0,200.0,500.0,550.0,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
647,맥쿼리인프라,088980,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 99, in checker
    roe_average = round(sum(roe) / len(roe), 2)
ZeroDivisionError: division by zero
",,,,,,,,,,,,,,,
648,메타랩스,090370,667.0,268.0,474.0,869.0,834.0,CHECK,-326.0,-159.0,-88.0,-20.0,-12.0,False,False,-182.44,-141.25,-27.64,-40.07,-33.92,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
649,모토닉,009680,1953.0,2115.0,1953.0,2076.0,1786.0,False,24.0,128.0,59.0,97.0,114.0,True,False,5.64,3.23,2.17,2.8,3.61,False,250.0,350.0,300.0,300.0,400.0,False,3.39,True,,,,,,,,,,,,,,,,,,,,,,,,,,
650,미래에셋맵스리츠,357250,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 99, in checker
    roe_average = round(sum(roe) / len(roe), 2)
ZeroDivisionError: division by zero
",,,,,,,,,,,,,,,
651,미원화학,134380,1399.0,1511.0,1465.0,1547.0,1602.0,CHECK,160.0,136.0,86.0,155.0,162.0,True,False,16.05,15.82,8.51,14.07,12.81,True,1000.0,1000.0,1000.0,1000.0,2500.0,True,4.04,True,,,,,,,,,,,,,,,,,,,,,,,,,,
652,범양건영,002410,1090.0,1368.0,1556.0,2761.0,1444.0,False,12.0,26.0,68.0,115.0,120.0,True,True,-2.51,2.57,11.62,32.82,14.51,True,0.0,0.0,0.0,0.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
653,베트남개발1,096300,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 99, in checker
    roe_average = round(sum(roe) / len(roe), 2)
ZeroDivisionError: division by zero
",,,,,,,,,,,,,,,
654,삼성바이오로직스,207940,2946.0,4646.0,5358.0,7016.0,11648.0,True,-304.0,660.0,557.0,917.0,2928.0,False,False,-5.16,-2.41,5.51,1.44,,False,0.0,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
655,삼성에스디에스,018260,81802.0,92992.0,100342.0,107196.0,110174.0,True,6271.0,7316.0,8774.0,9901.0,8716.0,True,False,9.54,9.91,10.91,11.76,6.71,False,750.0,2000.0,2000.0,2400.0,2400.0,True,1.34,False,,,,,,,,,,,,,,,,,,,,,,,,,,
656,삼성증권,016360,44285.0,44855.0,48902.0,66562.0,110024.0,True,2117.0,3603.0,4581.0,5176.0,6780.0,True,True,4.74,6.6,7.36,8.15,9.89,False,630.0,1000.0,1400.0,1700.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
657,삼성카드,029780,34701.0,39000.0,33542.0,32934.0,33671.0,False,4309.0,5056.0,4786.0,4497.0,5343.0,True,False,5.25,5.71,5.04,5.04,5.69,False,1500.0,1500.0,1600.0,1600.0,1800.0,True,5.54,True,,,,,,,,,,,,,,,,,,,,,,,,,,
658,삼양통상,002170,1958.0,1706.0,1832.0,1921.0,1984.0,CHECK,311.0,302.0,321.0,494.0,577.0,True,False,9.51,9.56,8.96,14.22,14.17,True,750.0,750.0,750.0,1000.0,1250.0,True,1.99,False,,,,,,,,,,,,,,,,,,,,,,,,,,
659,삼영무역,002810,2240.0,2594.0,2693.0,2742.0,3924.0,True,52.0,99.0,68.0,92.0,224.0,True,False,8.95,9.58,8.99,9.59,7.59,False,245.0,245.0,268.0,334.0,500.0,True,3.57,True,,,,,,,,,,,,,,,,,,,,,,,,,,
660,삼일제약,000520,968.0,920.0,946.0,1211.0,1230.0,CHECK,39.0,13.0,-57.0,48.0,65.0,False,False,1.65,-2.44,-15.97,1.33,2.13,False,72.0,72.0,50.0,75.0,75.0,False,0.73,False,,,,,,,,,,,,,,,,,,,,,,,,,,
661,삼정펄프,009770,1521.0,1434.0,1356.0,1471.0,1463.0,CHECK,119.0,77.0,-43.0,67.0,136.0,False,False,,5.78,-0.1,2.56,13.58,False,1650.0,1000.0,0.0,0.0,1000.0,False,3.34,True,,,,,,,,,,,,,,,,,,,,,,,,,,
662,샘표식품,248170,1351.0,2632.0,2756.0,2808.0,3189.0,True,60.0,203.0,215.0,310.0,428.0,True,True,,10.51,14.58,18.57,20.65,True,200.0,200.0,200.0,200.0,200.0,True,0.38,False,,,,,,,,,,,,,,,,,,,,,,,,,,
663,서연이화,200880,24029.0,20075.0,18508.0,19768.0,19624.0,False,1078.0,-122.0,120.0,219.0,485.0,False,False,14.4,5.12,-1.0,-7.35,-6.8,False,150.0,150.0,100.0,100.0,100.0,False,1.37,False,,,,,,,,,,,,,,,,,,,,,,,,,,
664,성보화학,003080,580.0,584.0,495.0,419.0,517.0,False,13.0,-28.0,3.0,-44.0,-37.0,False,False,59.98,5.76,3.89,-1.91,,True,440.0,572.0,210.0,135.0,135.0,False,3.03,True,,,,,,,,,,,,,,,,,,,,,,,,,,
665,세아제강,306200,,,4334.0,12272.0,11505.0,False,,,112.0,459.0,536.0,True,True,,,,4.42,5.67,False,,,,2000.0,2500.0,True,2.76,True,,,,,,,,,,,,,,,,,,,,,,,,,,
666,센트랄모텍,308170,2512.0,3294.0,3133.0,2921.0,3168.0,CHECK,48.0,103.0,103.0,103.0,63.0,True,False,11.9,19.46,6.27,5.74,6.84,True,0.0,0.0,500.0,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
667,송원산업,004430,6943.0,7249.0,7887.0,8143.0,8078.0,CHECK,764.0,545.0,543.0,593.0,680.0,True,False,12.89,9.6,9.61,8.25,6.17,False,140.0,140.0,160.0,150.0,120.0,False,0.75,False,,,,,,,,,,,,,,,,,,,,,,,,,,
668,수산중공업,017550,888.0,1019.0,846.0,1578.0,1378.0,CHECK,39.0,33.0,4.0,72.0,70.0,True,False,2.98,3.15,6.95,0.15,3.95,False,10.0,0.0,0.0,10.0,10.0,False,0.33,False,,,,,,,,,,,,,,,,,,,,,,,,,,
669,신도리코,029530,5073.0,5584.0,5579.0,4271.0,3358.0,False,163.0,326.0,249.0,63.0,-146.0,False,False,3.83,3.73,4.06,1.66,-1.56,False,1500.0,1650.0,1600.0,1000.0,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
670,신성이엔지,011930,2172.0,5745.0,4247.0,4028.0,4824.0,CHECK,-97.0,-58.0,-42.0,72.0,185.0,False,False,,-38.33,10.92,1.77,-8.77,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
671,신세계인터내셔날,031430,10211.0,11025.0,12626.0,14250.0,13255.0,CHECK,270.0,254.0,555.0,845.0,338.0,True,False,3.69,4.96,11.09,12.98,8.24,False,600.0,600.0,850.0,1100.0,1100.0,True,0.68,False,,,,,,,,,,,,,,,,,,,,,,,,,,
672,신세계푸드,031440,10690.0,12075.0,12786.0,13201.0,12403.0,CHECK,214.0,298.0,274.0,222.0,77.0,True,False,4.89,6.73,2.69,1.38,-7.35,False,600.0,750.0,750.0,750.0,750.0,True,1.15,False,,,,,,,,,,,,,,,,,,,,,,,,,,
673,쌍용씨앤이,003410,14303.0,15171.0,15100.0,15385.0,14708.0,False,2578.0,2509.0,2469.0,2292.0,2502.0,True,False,11.59,16.55,7.51,6.99,7.92,True,32.0,214.0,370.0,420.0,440.0,True,6.59,True,,,,,,,,,,,,,,,,,,,,,,,,,,
674,씨아이테크,004920,185.0,217.0,323.0,407.0,523.0,True,-9.0,-29.0,-20.0,-30.0,-25.0,False,False,-4.86,-39.07,-10.97,-14.38,-14.34,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
675,아이에스동서,010780,17241.0,18330.0,15968.0,7706.0,12004.0,False,3048.0,3245.0,3802.0,715.0,2090.0,True,False,29.12,19.87,23.01,6.1,10.92,True,1000.0,1100.0,1200.0,700.0,1000.0,False,1.87,False,,,,,,,,,,,,,,,,,,,,,,,,,,
676,아주스틸,139990,2392.0,2269.0,2829.0,2515.0,5698.0,CHECK,70.0,80.0,53.0,156.0,284.0,True,False,7.38,5.14,5.41,9.8,10.65,False,0.0,0.0,0.0,0.0,0.0,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
677,애경산업,018250,5068.0,6289.0,6996.0,7013.0,5881.0,False,400.0,497.0,792.0,606.0,224.0,True,False,26.08,,28.48,12.86,3.41,True,200.0,350.0,450.0,450.0,200.0,False,0.82,False,,,,,,,,,,,,,,,,,,,,,,,,,,
678,에스엘,005850,16206.0,14894.0,15986.0,22622.0,25050.0,CHECK,1115.0,634.0,46.0,436.0,932.0,True,False,13.32,9.97,2.5,7.25,4.74,False,260.0,400.0,400.0,400.0,500.0,True,3.08,True,,,,,,,,,,,,,,,,,,,,,,,,,,
679,에이프로젠 MED,007460,548.0,404.0,510.0,782.0,1271.0,CHECK,51.0,35.0,16.0,26.0,40.0,True,False,7.28,,-18.61,-4.66,-15.79,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
680,엔에이치엔,181710,8564.0,9091.0,12646.0,14886.0,16752.0,True,264.0,347.0,686.0,867.0,1022.0,True,True,0.87,1.12,5.79,0.78,1.35,False,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
681,엠씨넥스,097520,4125.0,6685.0,6970.0,12677.0,13113.0,True,-239.0,197.0,411.0,1131.0,592.0,False,False,-31.95,-1.1,26.19,47.71,16.1,True,0.0,173.0,300.0,500.0,500.0,True,1.24,False,,,,,,,,,,,,,,,,,,,,,,,,,,
682,유니켐,011330,368.0,661.0,836.0,1088.0,1262.0,True,23.0,36.0,132.0,179.0,153.0,True,False,7.38,,23.1,21.11,12.01,True,0.0,0.0,0.0,0.0,50.0,True,3.53,True,,,,,,,,,,,,,,,,,,,,,,,,,,
683,유화증권,003460,189.0,188.0,210.0,207.0,207.0,CHECK,63.0,73.0,56.0,62.0,46.0,True,False,1.65,1.72,1.31,1.36,1.12,False,170.0,120.0,150.0,120.0,110.0,False,4.76,True,,,,,,,,,,,,,,,,,,,,,,,,,,
684,이구산업,025820,1975.0,2293.0,2272.0,2103.0,2029.0,False,100.0,142.0,-1.0,6.0,59.0,False,False,4.55,10.64,-2.45,-3.26,1.86,False,50.0,80.0,0.0,30.0,30.0,False,1.52,False,,,,,,,,,,,,,,,,,,,,,,,,,,
685,이마트,139480,146151.0,155149.0,170491.0,190629.0,220330.0,True,5686.0,5849.0,4628.0,1507.0,2372.0,True,False,5.13,7.73,5.49,2.76,4.05,False,1500.0,1750.0,2000.0,2000.0,2000.0,True,1.32,False,,,,,,,,,,,,,,,,,,,,,,,,,,
686,일성신약,003120,675.0,670.0,617.0,484.0,406.0,False,25.0,26.0,23.0,-13.0,-19.0,False,False,0.95,0.82,0.91,2.01,0.93,False,750.0,750.0,750.0,750.0,750.0,True,0.91,False,,,,,,,,,,,,,,,,,,,,,,,,,,
687,일정실업,008500,789.0,491.0,480.0,398.0,313.0,False,44.0,-64.0,-84.0,-163.0,-73.0,False,False,5.44,-10.39,-14.65,-37.57,-15.33,False,1250.0,500.0,0.0,0.0,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
688,제이에스코퍼레이션,194370,1885.0,2363.0,2056.0,2531.0,4028.0,CHECK,124.0,152.0,45.0,111.0,79.0,True,False,8.31,3.71,3.76,5.26,1.54,False,250.0,300.0,450.0,500.0,450.0,False,5.98,True,,,,,,,,,,,,,,,,,,,,,,,,,,
689,제이준코스메틱,025620,834.0,1297.0,1320.0,526.0,305.0,False,133.0,223.0,71.0,-520.0,-123.0,False,False,25.22,25.32,,-93.55,-37.83,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
690,조선선재,120030,631.0,660.0,627.0,640.0,595.0,False,172.0,177.0,136.0,141.0,127.0,True,False,17.73,16.58,11.75,12.02,8.09,True,1500.0,1500.0,1500.0,1500.0,1500.0,True,1.4,False,,,,,,,,,,,,,,,,,,,,,,,,,,
691,종근당바이오,063160,1130.0,1182.0,1245.0,1372.0,1246.0,CHECK,116.0,90.0,70.0,154.0,76.0,True,False,7.19,5.78,5.49,,3.79,False,381.0,381.0,191.0,191.0,200.0,False,0.25,False,,,,,,,,,,,,,,,,,,,,,,,,,,
692,지누스,013890,2960.0,6028.0,6218.0,8171.0,9895.0,True,584.0,872.0,531.0,1039.0,867.0,True,False,95.74,40.53,28.34,26.32,11.61,True,0.0,0.0,0.0,1140.0,729.0,False,0.78,False,,,,,,,,,,,,,,,,,,,,,,,,,,
693,진도,088790,1230.0,1283.0,1201.0,779.0,545.0,False,109.0,115.0,73.0,-29.0,-17.0,False,False,9.01,9.59,5.4,-2.67,-1.84,False,200.0,270.0,150.0,100.0,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
694,진양화학,051630,576.0,496.0,497.0,445.0,433.0,False,13.0,-7.0,-6.0,-27.0,2.0,False,False,4.32,-1.13,-1.14,-7.56,3.04,False,75.0,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
695,케이탑리츠,145270,91.0,86.0,110.0,143.0,212.0,CHECK,53.0,50.0,72.0,105.0,170.0,True,False,5.29,4.15,5.33,8.22,15.17,False,18.0,19.0,19.0,24.0,80.0,True,6.81,True,,,,,,,,,,,,,,,,,,,,,,,,,,
696,코스모신소재,005070,1903.0,3146.0,5340.0,2439.0,2043.0,False,50.0,85.0,151.0,-36.0,124.0,False,False,2.77,13.11,12.86,-1.5,7.16,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
697,태평양물산,007980,8647.0,9222.0,9721.0,9716.0,7850.0,False,-486.0,237.0,325.0,432.0,-20.0,False,False,-40.64,7.86,7.14,6.99,-7.13,False,0.0,0.0,20.0,30.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
698,테이팩스,055490,636.0,1059.0,1085.0,1126.0,1188.0,True,53.0,120.0,75.0,83.0,138.0,True,False,0.76,9.6,5.63,7.87,12.86,False,0.0,0.0,0.0,0.0,500.0,True,1.33,False,,,,,,,,,,,,,,,,,,,,,,,,,,
699,텔코웨어,078000,409.0,414.0,421.0,418.0,364.0,False,46.0,52.0,60.0,34.0,5.0,True,False,4.29,4.97,5.8,3.86,1.69,False,500.0,580.0,650.0,550.0,480.0,False,3.97,True,,,,,,,,,,,,,,,,,,,,,,,,,,
700,티와이홀딩스,363280,,,,,929.0,True,,,,,16.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 99, in checker
    roe_average = round(sum(roe) / len(roe), 2)
ZeroDivisionError: division by zero
",,,,,,,,,,,,,,,
701,팜스코,036580,9476.0,10233.0,10157.0,11650.0,13339.0,CHECK,423.0,417.0,237.0,202.0,397.0,True,False,9.56,13.07,1.2,-2.77,4.21,False,100.0,100.0,50.0,50.0,100.0,False,2.07,True,,,,,,,,,,,,,,,,,,,,,,,,,,
702,하이스틸,071090,1489.0,2117.0,1705.0,2143.0,1617.0,False,71.0,110.0,-52.0,11.0,3.0,False,False,3.14,,-5.42,0.03,-0.99,False,15.0,35.0,0.0,10.0,10.0,False,0.52,False,,,,,,,,,,,,,,,,,,,,,,,,,,
703,하이트론씨스템즈,019490,411.0,376.0,408.0,347.0,273.0,False,-80.0,-114.0,-10.0,-153.0,-194.0,False,False,7.27,-29.59,2.14,-69.31,-136.89,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
